你 处理2 这 事情 可以 ?	你能不能立刻处理这件事 ?
你 介绍 博物馆 东西 可以 ?	你能介绍博物馆的展览吗 ?
你 便宜 点 可以 ?	你能便宜点吗 ?
你 修理 好 可以 ?	你能修好吗 ?
你 做 到 可以 .	你能做到 .
你 告诉 我 出发 时间 多少 可以 ?	你能告诉我什么时候出发吗 ?
你 告诉 我 今天 天气 预报 可以 ?	你能告诉我今天的天气预报吗 ?
你 告诉 我 去 站台 走 怎么 可以 ?	你能告诉我去站台怎么走 ?
你 告诉 我 台北 新1 公园 在 哪 可以 ?	你能告诉我哪里是台北新公园呢 ?
你 告诉 我 最2 近 酒店 在 哪 可以 ?	你能告诉我如何前往最近的酒店吗 ?
你 告诉 我 电梯 在 哪 可以 ?	你能告诉我电梯在哪里吗 ?
你 告诉 我 最 近 路 在 哪 可以 ?	你能够告诉我最近的路在哪吗 ?
你 帮助 妈妈 可以 ?	你能帮妈妈吗 ?
你 帮助 我 准备 餐具 可以 ?	你能帮我准备餐具吗 ?
你 帮助 我 剪子 刘海 可以 ?	你能帮我剪掉刘海吗 ?
你 帮助 我 在 网 下载 歌曲 可以 ?	你能帮我在网上下载几首歌曲吗 ?
你 帮助 我 建立 局域 网 可以 ?	你能帮我建立一个局域网吗 ?
你 帮助 我 打印 文件2 可以 ?	你能帮我打印这份文件吗 ?
你 帮助 我 衣服 叠1 可以 ?	你能帮我把衣服叠起来吗 ?
你 帮助 我 衣服 洗 可以 ?	你能帮我洗衣服吗 ?
你 帮助 我 头发 绑 可以 ?	你能帮我绑头发吗 ?
你 帮助 我 解决 这 问题 可以 ?	你能帮我解决这个问题吗 ?
你 帮助 我 请 医生 可以 ?	你能帮我请位医生吗 ?
你 药方 开 给 我 可以 ?	你能开点药方给我吗 ?
你 工作 中 压力 承受 可以 ?	你能承受工作上的压力吗 ?
你 发夹 拿 给 我 可以 ?	你能把发夹拿给我吗 ?
你 客厅 灰尘 擦 干净 可以 ?	你能把客厅家具上的灰尘擦干净吗 ?
你 我 头发 做 图片 一样 可以 ?	你能把我的头发做成图片的样子吗 ?
你 水果 切 分 四 可以 ?	你能把水果切成四瓣吗 ?
你 这 包2 改变 礼物 可以 ?	你能把这个包成礼品吗 ?
你 杯子 给 我 看 可以 ?	你能把这只杯子给我看下吗 ?
你 衬衣 熨 帮助 我 可以 ?	你能帮我把那件衬衫熨熨吗 ?
你 门 关 可以 ?	你能把门关上吗 ?
你 按 一楼 可以 ?	你能按一下一楼吗 ?
你 流行 旅游 景点 介绍 可以 ?	你能推荐一些受欢迎的旅游景点吗 ?
你 坐 早 一 班1 公交 可以 ?	你能搭乘一班早一些的公共汽车吗 ?
你 再 详细 点 可以 ?	你能更详细一些吗 ?
你 给 我 烟 一 可以 ?	你能给我一支烟吗 ?
你 给 我 换 票 可以 ?	你能给我兑一些小票吗 ?
你 帮助 我 花生 剥 可以 ?	你能给我剥这些花生吗 ?
你 清谈 菜 推荐 给我 可以 ?	你能给我推荐一些清淡的菜吗 ?
你 看 嫌疑 人 谁 ?	你能认出嫌疑犯吗 ?
你 带 我 去 地铁 站 可以 ?	你能载我去地铁站吗 ?
你 说 这样 我 感谢 很 .	你能这样说 , 我非常感谢 .
你 合适2 新 工作2 可以 ?	你能适应新的工作吗 ?
你 脸色 不好 晕船 是 ?	你脸色不太好 , 是不是晕船了 ?
你 脾气 爆发 是 ?	你脾气咋这么爆呢 ?
你 自己 知道 自己 样子 什么 .	你自己知道自己是什么样的 .
你 自己 找 .	你自找的 .
你 自己 找 苦2 吃 .	你自讨苦吃 .
你 英语 说 好 是 ?	你英语说得好吗 ?
你 药 喝 完 我 去 工作2 .	你药喝了我就去工作 .
你 吓 是 .	你被吓到了吧 .
你 如果 不 帮助 我 我 把 你 给 警察 会 .	你要不帮我 , 我就把你交给警方 .
我们 帮助 订购 一本 要 ?	你要不要我们帮你订购一本 ?
你 看 要 ?	你要不要看 ?
你 买 什么 要 ?	你要买什么呀 ?
你 钱 什么 要 ?	你要什么面额的钱 ?
你 发夹 夹 要 .	你要别个发夹吗 .
你 要 纸 原色 白色 哪 ?	你要原色纸还是白色纸 ?
你 买 水 要 ?	你要去买水吗 ?
你 要 房间 种类 哪 ?	你要哪类房间 ?
你 喝 茶 要 ?	你要喝杯茶吗 ?
你 坚强 继续 走 要 .	你要坚强的继续走下去 .
你 要 票 多少 ?	你要多少票 ?
你 要 好好 长大 .	你要好好长大 .
你 对 自己 人生 负责 要 .	你要对你的人生负责 .
你 要 怎么 证明2 ?	你要怎么证明 ?
你 按时 吃饭 要 .	你要按时吃饭 .
你 提前1 完成 演讲 稿纸 要 .	你要提前完成演讲稿 .
你 如果 花钱 一直 这样 以后 借 钱 会 .	你要是老这样花钱 , 总有一天要负债 .
你 有 心理 准备 要 .	你要有心理准备 .
你 洗 衣服 要 ?	你要洗衣服吗 ?
你 差不多 一个小时 到 机场 要 .	你要用大约一个小时才能到达机场 .
你 要 看 面 好 .	你要看好的一面 .
你 如果 离开 时间长 你 计划 什么 ?	你要离开这么长时间 , 你什么计划吗 ?
你 发带 绑 要 ?	你要绑发带吗 ?
你 选 哪 要 ?	你要选哪个 ?
你 感觉 东西 最 兴趣 什么 ?	你觉得什么东西最有趣 ?
你 感觉 他 好 看 是 ?	你觉得他好看吗 ?
你 感觉 他 怎么样 ?	你觉得他怎么样 ?
你 感觉 你 最2 安全 放心 什么 ?	你觉得哪里是你最安全和最让人放心 ?
你 感觉 喝酒 完 开车 可以 ?	你觉得喝酒后能开车吗 ?
你 感觉 好不好 ?	你觉得如何 ?
你 感觉 家庭 小区 环境 对你 成长 影响 有 ?	你觉得家庭和小区环境对你的成长有影响吗 ?
你 知道 家 对 你 影响 什么 ?	你觉得家庭对你的成长有什么影响 ?
你 知道 四川 菜 怎么 ?	你觉得川菜怎么样 ?
你 知道 怎么 做 ?	你觉得应该怎么做 ?
你 知道 怎么 ?	你觉得怎么样 ?
你 知道 我们 一周 最后 怎么 ?	你觉得我们的周末计划怎么样 ?
你 知道 我 怎么 样子 人 是 ?	你觉得我是怎么的人 ?
你 知道 我走 到 那 可以 ?	你觉得我能走得到那儿吗 ?
你 知道 检查 怎么 ?	你觉得测验怎么样 ?
你 知道 生活 最2 好 回忆 什么 ?	你觉得生活中最好的回忆是什么 ?
你 知道 电子 支出2 安全 样子 ?	你觉得电子支付的安全性如何 ?
你 知道 自己 开朗 ?	你觉得自己开朗吗 ?
你 知道 自己 独立 是 ?	你觉得自己是否已经很独立了呢 ?
你 知道 自己 优点 缺点 什么 ?	你觉得自己有什么优点和缺点 ?
你 知道 自己 有 什么 能力 帮助 别人 可以 ?	你觉得自己有什么能力可以帮助别人 ?
你 知道 运动 对 生活 影响 大 ?	你觉得运动对生活的影响大吗 ?
你 知道 这 茶 怎么 ?	你觉得这个茶怎么样 ?
你 知道 这 课 无聊 ?	你觉得这堂课无聊吗 ?
你 知道 这 图案 怎么 ?	你觉得这种图案怎么 ?
你 知道 这 菜 好 吃 ?	你觉得这道菜好吃吗 ?
你 知道 那 真2 ?	你觉得那是真的吗 ?
你 知道 菜 吃 怎么 ?	你觉得饭菜的味道怎么样 ?
你 认为 人们 搬家 城市 好不好 ?	你认为人们搬到城市里是好不好 ?
你 认为 人生 最2 重要 事情2 什么 ?	你认为人生中最重要的事情是什么 ?
你 认为 成功 什么 ?	你认为什么是成功 ?
你 认为 什么 种类 商品 更1 重要 ?	你认为什么类型的商品更重要 ?
你 认为 信任 重要 ?	你认为信任很重要吗 ?
你 认为 健身房 对 健康 重要 ?	你认为健身房对健康有帮助 ?
你 认为 小孩 教育 怎么 ?	你认为儿童教育应该怎么样才好 ?
你 认为 公 共 共同第一个动作 广场 吸烟 禁止1 要 ?	你认为公共场所是否应该禁烟 ?
你 认为 友谊 决定 意思 什么 ?	你认为友谊的定义是什么 ?
你 认为 哪 更2 好 ?	你认为哪个更好呢 ?
你 认为 女 在 工作1 中 歧视 有 ?	你认为女性在工作中受到了歧视吗 ?
你 认为 保持 好 工作 生活 平衡 怎么 ?	你认为如何保持良好的工作生活平衡 ?
你 认为 学习1 外语 重要 ?	你认为学习外语重要吗 ?
你 认为 学习1 新1 技术 重要 ?	你认为学会一门新技能重要吗 ?
你 认为 家 务 义务第二个动作 谁 做 ?	你认为家务活应该由谁来做 ?
你 认为 心 健康 重要 ?	你认为心理健康重要吗 ?
你 认为 旅游 让 人 更2 开放 ?	你认为旅游可以让人更开放吗 ?
你 认为 最2 重要 钱 丰富 什么 ?	你认为最重要的财富是什么 ?
你 认为 朋友 竞争 有 ?	你认为朋友之间会产生竞争吗 ?
你 认为 朋友 重要 家 人 重要 ?	你认为朋友重要还是家人重要 ?
你 认为 爱情 界限 有 ?	你认为爱情有界限吗 ?
你 认为 生命 最2 大 幸福 什么 ?	你认为生命中最大的幸福是什么 ?
你 认为 电子 产品 对 小孩 成长 影响 ?	你认为电子产品会对孩子的成长产生影响吗 ?
你 认为 纪律 重要 ?	你认为纪律很重要吗 ?
你 认为 自己 早上1 起床 还 晚上 睡觉 晚上 起床 ?	你认为自己是个早起的人还是晚睡晚起 ?
你 认为 自己 最2 擅长 做 什么 ?	你认为自己最擅长做什么 ?
你 认为 自由 重要 ?	你认为自由随意很重要吗 ?
你 认为 买 东西 方法 对 钱 影响 大 多少 ?	你认为购物渠道对价位的影响有多大 ?
你 认为 运动 对 健康 多少 重要 ?	你认为运动对健康有多重要 ?
你 认为 钱 给 我 快乐 可以 ?	你认为钱能带来快乐吗 ?
你 讨厌 我 ?	你讨厌我吗 ?
你 放松 要 .	你该放松放松 .
你 说 什么 没 用 .	你说什么都没用 .
你 说 有 道理 .	你说得挺有道理的 .
你 说 我 种 什么 好 ?	你说我该种些什么好呢 ?
你 说 真2 ?	你说的可是真的 ?
你 说 粗鲁 .	你说话太粗鲁了 .
你 说 谁 做 ?	你说谁干的 ?
你 谎话 错 .	你说谎是错误的 .
你 负责 主要 责任 .	你负主要的责任 .
你 超 负荷2 工作 有 .	你超负荷工作了 .
你 身体 好 ?	你身体好吗 ?
你 还 好 ?	你还好吗 ?
你 还 用 更2 多 时间 练习 这 .	你还得花更多的时间来练习这个 .
你 新1 手 是 .	你还是新手吧 .
你 还 是 谦虚 .	你还是谦虚 .
你 还 有 他 要求 ?	你还有别的需求吗 ?
你 又 要 什么 ?	你还要点什么别的吗 ?
你 还 记忆 卖 票 员 成员第二个动作 怎么 说 ?	你还记得售票员是怎么说的吗 ?
你 还 要 其他 服务 ?	你还需要别的服务吗 ?
你 这 东西 哪 买 ?	你这个东西哪里买的 ?
你 这 人 这 样子 为什么 .	你这人怎么这样啊 .
你 恐吓 是 .	你这是恐吓 .
你 去 哪 ?	你这是要去哪里 ?
你 旅游 目的 什么 ?	你这次旅行的目的是什么 ?
你 这 考试1 成绩 公布 有 ?	你这次考试成绩出来了吗 ?
你 这 考试1 结果 怎么 样子 ?	你这次考试的结果如何 ?
你 这 赚 多 .	你这次赚大了 .
你 这 出租车 人 有 ?	你这辆出租车有人坐吗 ?
你 这 小 吃 有 ?	你这里有什么小吃吗 ?
你 经常 去 什么 电 商 平台 买 东西 ?	你通常会去哪些电商平台购物 ?
你 经常 在 什么 网 找 商品 信息 ?	你通常会在哪些网站上寻找商品信息 ?
你 经常 用 什么 方法 找 商品 信息 ?	你通常使用哪种方式来查找商品信息 ?
你 经常 做 什么 运动 ?	你通常做哪些运动 ?
你 经常 吃 什么 种类 早上1 吃 ?	你通常吃哪种类型的早餐 ?
你 经常 一周 最后 做 什么 ?	你通常周末都会做什么 ?
你 经常 喜欢 买 什么 种类 鞋 ?	你通常喜欢买哪些类型的鞋子 ?
你 经常 在 健身房 做 什么 ?	你通常在健身房里做什么 ?
你 经常 早上1 几点 起床 ?	你通常早上几点起床 ?
你 经常 穿 什么 样子 衣服 ?	你通常穿什么样的衣服 ?
你 经常 挑选 什么 样子 早上1 吃 ?	你通常选择什么样的早餐 ?
你 经常 用 什么 方法 找 特别 商品 ?	你通常采用怎么的方式来寻找独特的商品 ?
你 那 天气 怎么 ?	你那里天气怎么样 ?
你 喜欢 看 什么 种类 电视 ?	你都喜欢看什么类型的电视 ?
你 都 回答 这 问题 可以 ?	你都能回答这个问题吗 ?
你 防守 强 .	你防守真的是太强了 .
他 歌 你 不喜欢 ?	你难道不喜欢他的歌吗 ?
你 兴趣 没有 ?	你难道不感兴趣吗 ?
你 错误 没有 ?	你难道没错吗 ?
你 要 不 ?	你需不需要来点儿 ?
你 米 要 ?	你需要一些米饭吗 ?
你 出租车 到 酒店 买 东西 中 心 要 .	你需要一辆出租车到酒店购物中心 .
你 要 去 锻炼 .	你需要去运动锻炼一下 .
你 要 在 超过 期限 前 用 .	你需要在过期之前把它用了 .
你 要 微波炉 .	你需要微波炉 .
你 结账 水 电 钱 要 .	你需要支付水电费 .
你 要东西 现在 没有 .	你需要的东西目前没有 .
你 专业 很1 .	你非常专业 .
你 提前 支出 一 月 房子 租 钱 .	你须预付一个月的房租 .
你 欺骗 .	你骗人了吧 .
俄罗斯 世界 最2 大 面积 土地 有 .	俄罗斯拥有世界最大面积的领土 .
俄罗斯 继承1 苏 联系 大 部分 遗产1 .	俄罗斯继承了苏联的大部分遗产 .
保护 修理 期限 时间 多少 ?	保修期是多长时间 ?
保证 水果 品 质量 .	保证了水果的品质 .
信任 不信任 随便 .	信不信由你 .
信心 是 最2 好 品德 .	信心是最好的品德 .
整枝 可以 .	修剪一下就行了 .
做 妈妈 不 容易 .	做一个妈妈是不容易的 .
做 好 事情2 不 错误 .	做好事不错 .
健康 是 最2 好 礼物 .	健康是最佳的礼物 .
偷 告诉 你 我 喜欢 你 .	偷偷告诉你 , 我喜欢你 .
晚上 太阳 落下 .	傍晚的太阳落下了 .
像 前 一样 来 开会 人 多 不 .	像往常一样 , 来开会的人不多 .
男孩 好 .	儿子 , 你真棒 .
元旦 我们 去 哪 ?	元旦我们去哪里玩 ?
运动 够 帮助 你 保持 健康 .	充分的运动会帮助你保持健康 .
第一 完 你 要 做 事情2 .	先完成你要做的事情 .
先生1 你们 人 多少 ?	先生 , 你们有几个人 ?
先生1 这 菜单 慢 看 .	先生 , 这是菜单 , 请慢慢看 .
第一 了解 现在 最2 有 效果 治理 沙子 方案 .	先要了解目前最有效的治沙方案 .
先进 科学 技术 .	先进的科学技术 .
进 广场 票 价格 ?	入场券多少钱 ?
进 边境 哪 ?	入境处在什么地方 ?
全 力量 支持 二 地 党2 委 委员第一个动作 做 主 身体 责任 .	全力支持2地党委履行好主体责任 .
全 地球 气候 改变 温暖 .	全球气候变暖了 .
全 做 台账化 管理 项目 推进 .	全部实行台账化管理和项目化推进 .
全 做 完 .	全都做完了 .
全 她 决定 .	全都由她决定 .
公 务 义务第二个动作 多 职业 里 一 .	公务员只是无数职业中的一个 .
公司 执行 和 你 协议 不行2 .	公司不能履行和你的协议了 .
公司 在 人 开除 .	公司在精简人员 .
公司 派 人 二 .	公司就只派了2个人 .
有公交车 标准 时间 来 .	公交车准时来了 .
共同 创造 更2 幸福 美丽 好 未来 .	共同创造更加幸福美好的未来 .
共同 表面 对 负担 .	共同去面对压力 .
电视 关 .	关上电视 .
接收 站 种类 多 .	其实回收站的种类有很多 .
具体 问题 具体 分 .	具体问题具体分析 .
培养 好 习惯 和 训练 规律 .	养成良好的习惯和训练规律 .
再 一 喝 怎么 ?	再来一杯怎么样 ?
再 一 C .	再来一次 .
再 菜 和 煮 土豆 .	再来一点蔬菜和煮土豆 .
再 对 公 群众 开放 .	再次向公众开放 .
再见 .	再见 .
再见 同学 们 忘记 我们 不 .	再见 , 同学们 , 别忘了我们 .
再 试一试 试验第一个动作 .	再试一试 .
再 说 一 B .	再说一遍 .
再 等 多少 分钟 好 .	再过几分钟就好了 .
写 1 2 句子 给 我 可以 .	写一2句给我就行了 .
农作物 和 食物 .	农作物与食物 .
农民 人 口 小 部分 .	农民只占人口的一小部分 .
农民 对 天气1 关心 很1 .	农民对天气总是很关心 .
冬天 冷 是 .	冬天是寒冷的 .
冰1 厚 滑冰 可以 .	冰已经厚得可以滑冰了 .
冰淇淋 小孩 喜欢 .	冰淇淋深受孩子们的喜欢 .
冷 冰 像 .	冷得像要结冰了 .
准备 下 汽车2 .	准备下车了 .
准备 去 哪 ?	准备去哪里呢 ?
多少 分钟 还 吸引 你 不行2 .	几分钟了居然还不能吸引你 .
都 事 开始 有 .	凡事都有开端 .
为什么 说 这 合同 假 ?	凭什么说这份合同是假的 ?
坏 影响 有 .	出现了一些负面影响 .
出事 我 最2 担心 .	出车祸是我最担心的事 .
切 手 注意2 .	切菜时注意你的手指 .
刚才 危险1 .	刚刚真是太惊险了 .
别人 情绪 你 关心 不 .	别人的情绪不须要你关心 .
别人 可以 我 一样 可以 .	别人能行的我也能行 .
一直 摇头 不 .	别光摇头 .
打扰 我 不 .	别再打扰我了 .
犹豫 不 .	别再犹豫不决了 .
冲动 不 .	别冲动 .
哭 不 .	别哭了 .
客气 不 像 自己 家 一样 .	别客气 , 像在自己家一样 .
害怕 不 你 后2 我 在 .	别害怕 , 你的后边我在呢 .
开玩笑 不 .	别开玩笑了 .
忘记 不 .	别忘了 .
着急 走 不 .	别急着走啊 .
知道 我 呆 不 .	别把我当傻瓜 .
面包 土 桌子 落 不 .	别把面包屑洒在桌子上 .
担心 不 经常 有 事情2 是 .	别担心了 , 那是常有的事 .
期待 我 不 .	别指望我 .
来 烦闷 我 不 .	别来烦我 .
用 那 眼 看1 我 不 .	别用那种眼神看着我 .
看不起 人 不 .	别看不起人 .
隐瞒 事情2 真2 不 .	别瞒着我事实真相 .
不管 那 小孩 他 自己 决定 会 .	别管那个孩子 , 他自己会做决定的 .
让 我 失望 不 .	别让我失望 .
责备 自己 不 .	别责备自己了 .
不 说 道理1 不行2 .	别那么不讲道理 .
挑食 不要 对 你 健康 不好 .	别那么挑食 , 对你的健康不好 .
自己 暴 放弃 不要 .	别那么自暴自弃 .
到 前面 来 看 清楚 是 .	到前面来看的清楚点 .
到 宾馆 时间 半个小时 要 .	到宾馆需要半个小时 .
到 对方 人 站在 船 上 .	到对方的人站在船上 .
到底 想 让 我 做 什么 ?	到底想让我做什么 ?
到 现在 10 年 差不多 .	到目前差不多有10年了 .
前 路 长 .	前路还很长 .
前面 人 挡 我看 不行 .	前边的人挡着 , 我看不见 .
前面 堵车 是 ?	前面堵车了吗 ?
前面 那 楼 是 .	前面那栋就是 .
办公室 全部 工作 我 做 可以 .	办公室各种工作我都能做 .
增加 鸡蛋 多少 ?	加了几个鸡蛋 ?
增加 我们 可以 .	加入我们吧 .
辛苦 检查 一份 航空 信件 帮助 我 .	辛苦了 , 帮我查一封航空挂号信件 .
勇敢 点 .	勇敢点儿 .
北京 古迹 有 什么 ?	北京有哪些古迹 ?
北京 公园 多少 ?	北京有多少个公园 ?
北斗卫星 和 之前 比较 现在 便宜 是 .	北斗卫星和以前相比已经便宜几倍了 .
北方 夏天 开始 亮 早 .	北方的夏季天亮得快 .
北方 黑 土地 富 度 下降 一直 .	北方黑土地的肥沃度正在逐年下降 .
医生 建议 吃 脂肪 多 食物 不 .	医生建议你远离含脂肪多的食物 .
医生 救 他 生命 是 .	医生成功挽救了他的生命 .
医生 说 我 注意 吃 喝 要 .	医生说我需要注意饮食 .
医生 你 说话 我 记 心里 会 .	医生 , 我会把你的话记在心里的 .
医生 我 怎么 ?	医生 , 我是怎么了 ?
医院 看 病 麻烦 是 ?	医院看病麻烦吗 ?
千 年 盐 湖 停止 生产 食 盐 .	千年盐湖逐步停止生产食用盐 .
南方 雨 降 会 .	南方降水将会减弱 .
南海 是 我国 主要 边缘 海区 .	南海是我国主要的三大边缘海区 .
南海群岛 一直 中国 领土 是 .	南海群岛自古便是中国领土不可分割的一部分 .
博物馆 开始 时间 什么 ?	博物馆什么时候开放 ?
博白 国家 级 稻子 种 大 县 是 .	博白是国家级水稻制种大县 .
厂 商 商店 有时候 为了 推广 产品 商品 打折 会 .	厂商或商店有时为促销某产品 , 会提供商品折扣 .
厕所 纸 没有 .	厕所没纸了 .
原来 香蕉 用途 大 .	原来香蕉还有这么大的用途呢 .
原谅 你 可以 .	原谅你也行 .
厨房 煤气灶 没有 .	厨房里有没有煤气灶 .
去 上海 票 一次 钱 多少 ?	去上海的单程票多少钱 ?
去 菜市场 买 菜 .	去了菜市场买菜 .
你 油箱 加 油 有 ?	你的油箱加了油吗 ?
你 胆 大 真2 .	你胆子真大 .
你 帮助 我 按 门铃 可以 ?	你能帮我按一下门铃吗 ?
你 好玩 地方 介绍 给 我 可以 ?	你能推荐一下好玩的地方给我吗 ?
你 读书 学 科 最2 好 哪 ?	你读的最好的学科是哪个 ?
你 近 时期 目标 什么 ?	你近期的目标是什么 ?
公交 售票员 没有 .	公交车上没有售票员 .
准备 下车 前方 到 站 .	准备下车 , 前方到站了 .
原来 那个 男 我 朋友 是 .	原来那个男人是我朋友 .
合约 内容 你 看 有 ?	合约的内容你看了没有 ?
你 这 传球 好 .	你这颗球传的不错 .
你 通常 跳舞 时间 多少 ?	你通常什么时候去跳舞 ?
你 通常 和 别人 说话 这样 是 ?	你都是跟别人这么讲话吗 ?
你 顺便 问 他 做 什么 .	你顺便问一下他去干嘛了 .
保持 好奇心 永远 激情 满 .	保持好奇心 , 永远充满热情 .
全场 商品 钱 下降 20 .	全场商品价格下降20% .
公共 场合 吸烟 禁止 .	公共场合禁止吸烟 .
讲 稿 初稿的第二个手势动作 写 简单 对 我 说 .	写讲稿对我来说很简单 .
切菜 时候 不小心 切手指 .	切菜时不小心切到手指 .
北方 沙尘暴 害 迫害的第二个手势动作 大 .	北方的沙尘暴杀伤力很大 .
用 自己 优势 克服 短板 .	发挥自己的优势 , 克服短板 .
球员 我 最2 喜欢 进入 决赛 是 .	我最喜爱的球员进入了决赛 .
这次 钱 大家 平摊 .	大家把这次的费用分摊了吧 .
奶奶 凶 对 我 .	奶奶对我很凶 .
妈妈 我 心 中 目标 是 .	妈妈是我心中的榜样 .
沟通 学 误会 冲突 避免 .	学会沟通 , 避免误解和冲突 .
做 家务 发言2 权 我 有 .	对于做家务我很有发言权 .
去 写 作业 .	去做你的功课 .
去 图书馆 出口 选 什么 ?	去图书馆应该走哪个出口 ?
去年 夏天 照片 怎么样 ?	去年夏天拍摄的照片怎么样 ?
去 做 兵 .	去当兵吧 .
去 乒乓球 .	去打乒乓球 .
去 篮球 .	去打篮球 .
去 羽毛球 .	去打羽毛球 .
去 游泳 .	去游泳 .
去 足球 .	去踢足球 .
去 车 站 怎么 走 ?	去车站怎么走 ?
去 车 里 找找 .	去车里找找 .
去 近 咖啡 屋 喝 咖啡 .	去附近的咖啡屋喝杯咖啡吧 .
去 饭店 吃 .	去饭店吃吧 .
又 到 广告 时间 .	又到广告时刻了 .
又 猫 一 来 到 我 家 .	又有一只猫来到我家 .
又 被 他 纠缠 .	又被他纠缠不休 .
又 做 什么 去 .	又要干嘛去 .
双方 关系 好 双赢 会 顺利 .	双方关系好了那自然会迎来双赢 .
双方 利益 做到 共识 .	双方的利益达成了一个共识 .
反正 你 多 看不完 , 先 借 我 看看 好不好 ?	反正你也看不了这么多 , 先借我几本看看好不好 ?
作用 越来越 重要 .	发挥着日益重要的作用 .
自 我 减 压 方式 发脾气 是 .	发脾气也是自我减压的一种方式 .
改变 说话 不愿意 .	变得不愿意说话 .
叙利亚 收到 中国 捐款 数千次 .	叙利亚已收到数千笔中国捐款 .
只 剩 位置2 一 ?	只剩一个位置了吗 ?
为 消遣 .	只是为消遣一下 .
来过 一 2次 完了 .	只是来过一2次而已 .
找 到 工作 他 钱 够 继续 接受 教育 可以 .	只有找到工作 , 他才有足够的钱继续接受教育 .
必须 现金 支付 .	只能现金支付 .
只要2 你 想 做 你 做 到 可以 .	只要你想做 , 你就一定能做得到 .
只要2 你 玩 开心 花钱 多少 不 重要 .	只要你玩得开心 , 花多少钱并不重要 .
只要2 你 相信 我 .	只要你相信我 .
只要2 我们 在 一起 我 觉得 年轻 .	只要我们在一起 , 我就觉得年轻 .
只要2 几百 人民币 做到 可以 .	只需要几百块钱人民币就能搞定 .
叫1 孩子们 起床 .	叫孩子们起床 .
可以 用 电炉 ?	可以使用电炉吗 ?
可以 便宜 ?	可以便宜一点吗 ?
可以 再 给 我 机会 一个 ?	可以再给我一个机会吗 ?
可以 分享 ?	可以分享一下吗 ?
可以 分开2 买 ?	可以分开购买吗 ?
可以 信用卡 刷 ?	可以刷信用卡吗 ?
可以 .	可以呀 .
可以 告诉 我 你 日常 护理 方法 ?	可以告诉我你的日常护理方法吗 ?
可以 墙 设计 橱柜 一 ?	可以在墙上设计一个橱柜吗 ?
可以 在 船 就餐 .	可以在船上就餐 .
可以 带 我 去 买 ?	可以带我去买吗 ?
可以 帮助 我 开 空调 ?	可以帮我开一下空调吗 ?
可以 帮助 我 称 这 西红柿 ?	可以帮我称一下这些西红柿吗 ?
可以 空调 调 高 ?	可以把空调调高一点吗 ?
可以 拜托 你 做 事 ?	可以拜托你做一件事吗 ?
复印 可以 .	可以是复印的 .
卖 容易 更1 .	可以更容易地销售出去 .
可以 根据 自己 要求 预算 做 选择 .	可以根据自己的需求和预算做出选择 .
可以 给 我 一个 枕头 毛毯 ?	可以给我一个枕头和毛毯吗 ?
可以 给 我 开 发票 ?	可以给我开张发票吗 ?
可以 试 我们 这 补 水 套装 , 效果 很1 好 .	可以试一下我们这里的补水套装 , 效果很好 .
可以 找 你 借 钱 ?	可以跟你借点钱吗 ?
可以 和 我 说 .	可以跟我说 .
可以 进来 ?	可以进来一下吗 ?
可以 请 你 跳 下 一 舞蹈 ?	可以邀你跳下一支吗 ?
可以 再 一遍 ?	可以重复一遍吗 ?
扔 垃圾 不要 忘了 .	可别忘了扔垃圾 .
可能1 ?	可能吗 ?
如果 她 说 不 怎么办 ?	可要是她说不怎么办 ?
信息 源 可靠2 .	可靠的信息源 .
司机 快 一 点 .	司机 , 请开快一点 .
吃 早 饭 ?	吃了早饭吗 ?
吃完 东西 漱口 要 .	吃完东西要漱口 .
吃药 ?	吃药了吗 ?
吃 菠萝 前 要 用 盐 水 浸泡 .	吃菠萝前要用盐水浸泡 .
吃 起来 软1 .	吃起来软软的 .
吃饭 前 请 洗 手 .	吃饭之前请洗手 .
各地 高考 会 结束 .	各地的高考将会结束 .
合理 利用2 自然 对 人类 价值 .	合理利用自然对于人类的价值 .
同学们 积极 试 .	同学们跃跃欲试 .
相同 错误 不要 2次 .	同样的错误不要犯2次 .
后悔 知道 晚 .	后悔知道太晚 .
向 你 问 好 .	向你问个好 .
听 很1 好 .	听上去很好 .
听 话 他 笑 .	听了这话 , 他不由得笑了 .
听 他 讲座 无聊 .	听他的讲座简直无聊 .
听 这个 消息 我 很1 难受 .	听到这个消息我很难受 .
听 这 消息 我 很1 高兴 .	听到这消息我很高兴 .
听说 你 搬 新 房子 .	听说你搬进新房子了 .
听说 你 家 有 空 房子 .	听说你家有空房间 .
听说 你 要 走了 .	听说你要走了 .
听 起来 很1 好 .	听起来很不错 .
吸尘器 很1 重 .	吸尘器很重吧 .
吸引 更1 多 人 来 投资 .	吸引更多的人前来投资 .
告诉 你 怎么 做 就 怎么 做 .	告诉你怎么做就怎么做 .
告诉 我 一个 好 笑 故事 .	告诉我一个好笑的故事吧 .
周围 环境 怎么样 ?	周围环境怎么样 ?
周末 一起 去 钓鱼 ?	周末一起去钓鱼吗 ?
周末 我们 一起 去 游泳 好不好 ?	周末我们一起去游泳好不好吗 ?
周末 我们 一起 去 玩 好不好 ?	周末我们一起去玩好不好吗 ?
周末 免费 .	周末是免费的 .
周末 有 什么 计划 ?	周末有什么计划 ?
和 你 最2 好 朋友 都 喜欢 做 什么 ?	和你最好的朋友都喜欢做什么 ?
